unitdid,opeid,Graduation_Rate,GR_Group_Low,GR_Group_LowToMedium,GR_Group_MediumToHigh,GR_Group_High,School_CDR,National_Average_CDR,Median_Total_Borrowing,Median_Monthly_Payment,Institution_Group
115490,02593200,43.3,0,17.7,32.2,100,12.6,13.4,14564,167.6,2
115515,00723400,38,0,17.7,32.2,100,12.7,13.4,11995,138.04,2
115533,02187500,48.1,0,17.7,32.2,100,11.7,13.4,13019,149.82,2
115658,02285100,23.5,0,62.5,77.6,100,0,13.4,,,5
115728,00118300,39.2,0,37.3,56.7,100,11.3,13.4,19687,226.56,1
115746,03126800,-2,0,0,0,0,4,13.4,,,4
115755,00114900,39.7,0,37.3,56.7,100,8,13.4,16836,193.75,1
115773,00121200,53.1,0,37.3,56.7,100,16.5,13.4,17331,199.45,1
115861,00121400,28.1,0,17.7,32.2,100,0,13.4,,,2
115931,02128300,45.7,0,62.5,77.6,100,21.9,13.4,9495,109.27,5
116040,02312400,-2,0,17.7,32.2,100,21.5,13.4,9310,107.14,2
116226,02520300,-2,0,24.1,50.1,100,2.8,13.4,29745,342.31,3
116350,02255400,77.4,0,62.5,77.6,100,0,13.4,15321,176.31,5
116439,02539500,37.5,0,24.1,50.1,100,19.1,13.4,9500,109.33,3
116466,00732981,23.6,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
116475,00732985,37.3,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
116484,00732909,46,0,17.7,32.2,100,34.1,13.4,16500,189.88,2
116563,01202600,56.7,0,62.5,77.6,100,31,13.4,11650,134.07,5
116712,00448400,-2,0,37.3,56.7,100,5.8,13.4,22488,258.79,1
116846,00274100,43.8,0,37.3,56.7,100,16,13.4,14000,161.11,1
117052,00130800,21.7,0,17.7,32.2,100,21,13.4,3500,40.28,2
117104,02270600,32.8,0,37.3,56.7,100,8.7,13.4,16500,189.88,1
117113,02179947,52.5,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
117140,00121600,57.9,0,37.3,56.7,100,5,13.4,23000,264.68,1
117168,02330500,55.8,0,37.3,56.7,100,5.8,13.4,23031,265.04,1
117195,01290700,38.7,0,17.7,32.2,100,35.7,13.4,4749,54.65,2
117238,01301000,72.7,0,62.5,77.6,100,16.4,13.4,8389,96.54,5
117247,00126600,21.7,0,17.7,32.2,100,22.5,13.4,7500,86.31,2
117274,00121700,13.5,0,24.1,50.1,100,37.7,13.4,6000,69.05,3
117520,02228500,-2,0,0,0,0,5.7,13.4,,,4
117557,00697500,100,0,24.1,50.1,100,27.2,13.4,23127,266.15,3
117575,03332300,33.3,0,37.3,56.7,100,6.2,13.4,13850,159.39,1
117627,00121500,32.2,0,37.3,56.7,100,7.4,13.4,16718,192.39,1
117636,00121800,-2,0,37.3,56.7,100,1.5,13.4,20000,230.16,1
117645,00121900,16.1,0,24.1,50.1,100,19,13.4,4500,51.79,3
117672,00122900,-2,0,0,0,0,4.9,13.4,8625,99.26,4
117690,00122400,19.5,0,17.7,32.2,100,11.5,13.4,3912,45.02,2
117706,00122600,23.2,0,17.7,32.2,100,18,13.4,8750,100.7,2
117715,00704700,6.4,0,17.7,32.2,100,0,13.4,2000,23.02,2
117724,00122700,15.6,0,24.1,50.1,100,0,13.4,4500,51.79,3
117733,00122800,17.3,0,17.7,32.2,100,18.4,13.4,5250,60.42,2
117751,00122000,65.2,0,37.3,56.7,100,0.9,13.4,17750,204.27,1
117788,00122300,15,0,17.7,32.2,100,19.5,13.4,5542,63.78,2
117803,00616500,-2,0,17.7,32.2,100,2.7,13.4,14000,161.11,2
117867,01255000,12.4,0,17.7,32.2,100,15,13.4,7530,86.66,2
117894,01034000,23,0,17.7,32.2,100,26.6,13.4,3500,40.28,2
117928,02179943,34.4,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
117946,01164900,77,0,37.3,56.7,100,3.6,13.4,24750,284.82,1
117955,01186600,-2,0,62.5,77.6,100,0,13.4,5514,63.46,5
118116,01231600,57.1,0,62.5,77.6,100,0,13.4,,,5
118125,01231700,60.5,0,62.5,77.6,100,0,13.4,,,5
118143,00714200,75,0,62.5,77.6,100,0,13.4,,,5
118161,01324000,88.2,0,62.5,77.6,100,7.4,13.4,8139,93.66,5
118189,02546400,83.3,0,62.5,77.6,100,4.8,13.4,9500,109.33,5
118198,01291200,-2,0,24.1,50.1,100,14.4,13.4,8908,102.51,3
118259,02351900,-2,0,24.1,50.1,100,25.8,13.4,9500,109.33,3
118277,02091700,-2,0,24.1,50.1,100,14.9,13.4,9500,109.33,3
118286,02549000,-2,0,24.1,50.1,100,22.7,13.4,9452,108.77,3
118347,00117800,24.1,0,17.7,32.2,100,21.1,13.4,9730,111.97,2
118356,00747600,52.1,0,62.5,77.6,100,13.1,13.4,7982,91.86,5
118541,01047400,30,0,17.7,32.2,100,11.9,13.4,11500,132.34,2
118684,01167200,17,0,17.7,32.2,100,17.8,13.4,6500,74.8,2
118693,00123600,34.3,0,37.3,56.7,100,15.6,13.4,22250,256.05,1
118718,00123700,16.1,0,17.7,32.2,100,0,13.4,,,2
118772,00126700,7.4,0,17.7,32.2,100,21.8,13.4,9500,109.33,2
118888,00123800,56.5,0,37.3,56.7,100,4.9,13.4,24500,281.95,1
118912,00123900,29.1,0,24.1,50.1,100,15.9,13.4,3500,40.28,3
118921,02338700,54.2,0,62.5,77.6,100,8.4,13.4,7894,90.84,5
118930,02119100,22.4,0,17.7,32.2,100,19.7,13.4,5500,63.29,2
118958,00720400,76.2,0,62.5,77.6,100,11.9,13.4,3500,40.28,5
118967,02539100,78.4,0,62.5,77.6,100,16.6,13.4,9500,109.33,5
118976,00124000,16.7,0,17.7,32.2,100,0,13.4,,,2
118994,02185800,73.9,0,62.5,77.6,100,0,13.4,,,5
119058,00369110,-2,0,37.3,56.7,100,1.7,13.4,21500,247.42,1
119067,00124200,24.9,0,17.7,32.2,100,21.2,13.4,8043,92.56,2
119137,00711500,32.8,0,17.7,32.2,100,12.7,13.4,9297,106.99,2
119164,00124500,24.8,0,17.7,32.2,100,17.1,13.4,4500,51.79,2
119173,00124300,47.5,0,37.3,56.7,100,4.4,13.4,22500,258.93,1
119216,00124600,14.9,0,17.7,32.2,100,26.5,13.4,8500,97.82,2
119234,03933300,73.3,0,62.5,77.6,100,19.4,13.4,13700,157.66,5
119270,02161800,46.8,0,24.1,50.1,100,23.1,13.4,12000,138.1,3
119331,00124700,30.6,0,17.7,32.2,100,10.7,13.4,9327,107.34,2
119340,01102400,68.8,0,62.5,77.6,100,30.5,13.4,9500,109.33,5
119359,01110900,77.5,0,24.1,50.1,100,26.6,13.4,9500,109.33,3
119368,00760600,64.1,0,24.1,50.1,100,36.9,13.4,9500,109.33,3
119438,01206100,74.8,0,62.5,77.6,100,26.9,13.4,9500,109.33,5
119456,01112300,68.7,0,62.5,77.6,100,25.5,13.4,9500,109.33,5
119465,00809000,79.8,0,62.5,77.6,100,28.6,13.4,9500,109.33,5
119508,00449400,65.4,0,24.1,50.1,100,32.6,13.4,9500,109.33,3
119544,02518400,15.2,0,37.3,56.7,100,14,13.4,9500,109.33,1
119553,02542300,77.2,0,62.5,77.6,100,11.7,13.4,9500,109.33,5
119605,01146000,38.5,0,37.3,56.7,100,7,13.4,14438,166.15,1
119775,03043900,72.7,0,37.3,56.7,100,11.7,13.4,41260,474.82,1
119845,00713000,64.6,0,62.5,77.6,100,7.1,13.4,4891,56.29,5
119951,00718700,63.2,0,62.5,77.6,100,27.8,13.4,9500,109.33,5
120069,01287200,76.4,0,62.5,77.6,100,5.6,13.4,5350,61.57,5
120078,01170700,70.3,0,62.5,77.6,100,4.9,13.4,4750,54.66,5
120087,02591600,66.7,0,62.5,77.6,100,5.9,13.4,4400,50.64,5
120184,00117900,51.4,0,37.3,56.7,100,7.6,13.4,20000,230.16,1
120254,00124900,83.5,0,37.3,56.7,100,2.3,13.4,18020,207.37,1
120272,01298900,74.8,0,62.5,77.6,100,0,13.4,8630,99.31,5
120290,00448100,29,0,17.7,32.2,100,14.1,13.4,7547,86.85,2
120342,00125000,36.3,0,17.7,32.2,100,14,13.4,4768,54.87,2
120403,00125100,52,0,37.3,56.7,100,12.6,13.4,31500,362.5,1
120421,01284200,21.7,0,17.7,32.2,100,0,13.4,,,2
120537,00125200,32.2,0,37.3,56.7,100,8.6,13.4,18250,210.02,1
120661,00793000,-2,0,24.1,50.1,100,21.1,13.4,9331,107.38,3
120698,02138300,-2,0,37.3,56.7,100,8.4,13.4,21500,247.42,1
120740,00125400,-3,0,0,0,0,4,13.4,,,4
120768,00125500,-2,0,37.3,56.7,100,11.7,13.4,21001,241.68,1
120795,00125600,-3,0,0,0,0,5.5,13.4,,,4
120838,03163300,66.7,0,37.3,56.7,100,33.3,13.4,,,1
120865,00125800,44.7,0,37.3,56.7,100,9.8,13.4,19002,218.68,1
120883,00132900,68.8,0,37.3,56.7,100,2.3,13.4,21250,244.55,1
120953,00125900,24.6,0,24.1,50.1,100,0,13.4,,,3
120971,00126000,25.6,0,17.7,32.2,100,17.1,13.4,3500,40.28,2
121008,02255600,44.6,0,62.5,77.6,100,,13.4,,,5
121017,02059800,67.5,0,62.5,77.6,100,0,13.4,,,5
121044,00126100,34.8,0,24.1,50.1,100,10.7,13.4,4750,54.66,3
121071,00449000,26.9,0,37.3,56.7,100,22.8,13.4,10000,115.08,1
121150,01014900,81.3,0,37.3,56.7,100,2.4,13.4,33500,385.52,1
121257,00117200,80.6,0,37.3,56.7,100,5,13.4,16239,186.88,1
121275,02304300,73.9,0,17.7,32.2,100,17.6,13.4,23610,271.7,2
121309,00126200,72.4,0,37.3,56.7,100,3.1,13.4,21500,247.42,1
121345,00117300,95.3,0,37.3,56.7,100,0,13.4,13863,159.54,1
121363,00126800,18.2,0,17.7,32.2,100,0,13.4,,,2
121381,01162600,35.2,0,37.3,56.7,100,21.6,13.4,20000,230.16,1
121433,01298400,68.7,0,62.5,77.6,100,17.9,13.4,1741,20.04,5
121619,00128400,18,0,17.7,32.2,100,17.3,13.4,6750,77.68,2
121628,01044100,-2,0,0,0,0,0,13.4,,,4
121637,04161700,86.1,0,62.5,77.6,100,,13.4,,,5
121691,00132200,70,0,37.3,56.7,100,2.5,13.4,21000,241.67,1
121707,00118500,3.6,0,17.7,32.2,100,28.6,13.4,6750,77.68,2
121859,00720300,69.8,0,62.5,77.6,100,9.2,13.4,6333,72.88,5
121868,01309500,66.7,0,62.5,77.6,100,13.3,13.4,8761,100.82,5
121877,01291100,56.5,0,62.5,77.6,100,,13.4,,,5
121886,00126900,16.1,0,17.7,32.2,100,15.4,13.4,4750,54.66,2
121901,00127000,22.3,0,17.7,32.2,100,14.6,13.4,4500,51.79,2
121983,02179908,-2,0,37.3,56.7,100,13.4,13.4,9220,106.1,1
121992,01294200,70.5,0,62.5,77.6,100,0,13.4,,,5
122117,03109500,-2,0,0,0,0,6.6,13.4,11750,135.22,4
122180,00123300,20,0,17.7,32.2,100,16.1,13.4,7402,85.18,2
122205,00891800,34.6,0,24.1,50.1,100,14.6,13.4,4687,53.94,3
122296,00701200,-2,0,37.3,56.7,100,2.2,13.4,18750,215.78,1
122339,00127300,12.4,0,17.7,32.2,100,17.2,13.4,5125,58.98,2
122366,03010611,71.4,0,17.7,32.2,100,21.1,13.4,13000,149.6,2
122375,00127500,22.5,0,17.7,32.2,100,10.7,13.4,4500,51.79,2
122384,01182000,24.6,0,17.7,32.2,100,10.9,13.4,4500,51.79,2
122409,00115100,65.6,0,37.3,56.7,100,3.8,13.4,15598,179.5,1
122436,01039500,74.9,0,37.3,56.7,100,2.8,13.4,23000,264.68,1
122454,00394800,45.5,0,37.3,56.7,100,8.2,13.4,22408,257.87,1
122506,00127800,72.7,0,37.3,56.7,100,5.4,13.4,25500,293.45,1
122597,00115400,46.5,0,37.3,56.7,100,5.2,13.4,17500,201.39,1
122603,00127900,-3,0,0,0,0,12.5,13.4,,,4
122612,00132500,70.2,0,37.3,56.7,100,4.4,13.4,24800,285.4,1
122649,02500000,-2,0,0,0,0,1.4,13.4,,,4
122658,00128000,24.7,0,17.7,32.2,100,22.5,13.4,9500,109.33,2
122685,02120700,62.2,0,17.7,32.2,100,18.4,13.4,16565,190.63,2
122694,02120703,56.4,0,17.7,32.2,100,18.4,13.4,16565,190.63,2
122728,00128100,53.6,0,37.3,56.7,100,5.6,13.4,14280,164.33,1
122746,00128200,18.8,0,17.7,32.2,100,20,13.4,5000,57.54,2
122755,00115500,46.4,0,37.3,56.7,100,5.2,13.4,13000,149.6,1
122791,00118100,18.2,0,17.7,32.2,100,13.3,13.4,4500,51.79,2
122834,02577900,48.6,0,17.7,32.2,100,22.8,13.4,12530,144.2,2
122843,03072700,15.4,0,37.3,56.7,100,22.6,13.4,12899,148.44,1
122852,02578000,48.1,0,24.1,50.1,100,16.7,13.4,11398,131.17,3
122889,00128500,36.4,0,17.7,32.2,100,20.7,13.4,7500,86.31,2
122931,00132600,84.8,0,37.3,56.7,100,2.1,13.4,22500,258.93,1
122977,00128600,25.6,0,24.1,50.1,100,16.3,13.4,4500,51.79,3
123013,00128700,31.3,0,24.1,50.1,100,20.7,13.4,7500,86.31,3
123095,02120600,-3,0,0,0,0,8,13.4,,,4
123165,00117400,87.5,0,37.3,56.7,100,1,13.4,15025,172.91,1
123208,00719000,-2,0,24.1,50.1,100,31.7,13.4,9500,109.33,3
123217,00118600,22.2,0,17.7,32.2,100,14.1,13.4,3500,40.28,2
123280,02359300,0,0,37.3,56.7,100,0,13.4,,,1
123299,00128900,20.9,0,17.7,32.2,100,27.3,13.4,7000,80.56,2
123341,00129000,27,0,17.7,32.2,100,21,13.4,8681,99.9,2
123350,02064300,37,0,62.5,77.6,100,0,13.4,,,5
123396,02188400,5.3,0,62.5,77.6,100,14.7,13.4,12353,142.16,5
123448,00177212,-2,0,0,0,0,9.2,13.4,21750,250.3,4
123457,00129100,42.9,0,37.3,56.7,100,4.9,13.4,16663,191.76,1
123484,00118700,15.6,0,17.7,32.2,100,27.1,13.4,9320,107.25,2
123493,00950900,94.2,0,62.5,77.6,100,2.6,13.4,8019,92.28,5
123509,00771300,20.3,0,17.7,32.2,100,17,13.4,5599,64.43,2
123527,00127200,12.5,0,17.7,32.2,100,21.1,13.4,3500,40.28,2
123554,00130200,60.7,0,37.3,56.7,100,7,13.4,23000,264.68,1
123563,00129200,30.7,0,17.7,32.2,100,25.1,13.4,6833,78.63,2
123572,00115600,56.7,0,37.3,56.7,100,3.5,13.4,18000,207.14,1
123581,02608900,-2,0,24.1,50.1,100,5.6,13.4,9500,109.33,3
123633,02597300,-2,0,37.3,56.7,100,19.6,13.4,9001,103.58,1
123642,02277400,-2,0,24.1,50.1,100,21.1,13.4,9500,109.33,3
123651,00129300,55.4,0,37.3,56.7,100,4.9,13.4,22125,254.62,1
123679,00807100,-2,0,24.1,50.1,100,18.5,13.4,9500,109.33,3
123800,00129400,12.3,0,17.7,32.2,100,16.8,13.4,3720,42.81,2
123916,00408000,-3,0,0,0,0,5.5,13.4,,,4
123943,00123000,-2,0,0,0,0,0,13.4,,,4
123952,02075800,57.6,0,37.3,56.7,100,7.9,13.4,42750,491.97,1
123961,00132800,90.1,0,37.3,56.7,100,2.5,13.4,25500,293.45,1
123970,00129500,-3,0,0,0,0,2.6,13.4,,,4
124113,00130900,26.8,0,17.7,32.2,100,0,13.4,,,2
124283,00128800,-3,0,0,0,0,4.6,13.4,2387,27.47,4
124292,02358000,68.9,0,37.3,56.7,100,1.3,13.4,14625,168.3,1
124344,02054900,69.6,0,62.5,77.6,100,8.9,13.4,7000,80.56,5
124487,03403300,20,0,17.7,32.2,100,16.6,13.4,10994,126.52,2
124681,02559300,-2,0,24.1,50.1,100,19.3,13.4,9425,108.46,3
124706,00853700,-2,0,24.1,50.1,100,20.4,13.4,9500,109.33,3
124779,01244600,45.5,0,62.5,77.6,100,0,13.4,,,5
124937,00760700,-2,0,24.1,50.1,100,17.2,13.4,9500,109.33,3
125028,00133400,26.9,0,17.7,32.2,100,22.3,13.4,8453,97.28,2
125082,02128200,61.9,0,62.5,77.6,100,19.5,13.4,3421,39.37,5
125091,00133500,13.8,0,17.7,32.2,100,31,13.4,8000,92.06,2
125170,02242700,12.8,0,17.7,32.2,100,25.8,13.4,7000,80.56,2
125231,02504200,-2,0,37.3,56.7,100,4.2,13.4,9500,109.33,1
125462,00117600,30,0,17.7,32.2,100,27.9,13.4,5122,58.94,2
125471,00859600,11.8,0,17.7,32.2,100,15.9,13.4,7000,80.56,2
125499,00133800,26,0,17.7,32.2,100,10.8,13.4,4500,51.79,2
125532,00974800,-2,0,24.1,50.1,100,25.6,13.4,12000,138.1,3
125718,02276800,-3,0,0,0,0,0,13.4,,,4
125727,00134100,77.1,0,37.3,56.7,100,1.9,13.4,21000,241.67,1
125763,00134200,55.1,0,37.3,56.7,100,5.9,13.4,23000,264.68,1
125897,00134300,51.9,0,37.3,56.7,100,7.9,13.4,31000,356.75,1
126012,00884600,-3,0,0,0,0,1.4,13.4,,,4
126030,02179937,-2,0,0,0,0,13.4,13.4,9220,106.1,4
126049,01085400,-3,0,0,0,0,6.6,13.4,24100,277.34,4
126076,02262400,14.6,0,37.3,56.7,100,0,13.4,,,1
126119,00134400,19.2,0,17.7,32.2,100,18.6,13.4,6625,76.24,2
126164,02165200,72.5,0,62.5,77.6,100,9.5,13.4,10000,115.08,5
126182,00134500,23.2,0,37.3,56.7,100,19.2,13.4,11201,128.9,1
126207,00758200,21.1,0,24.1,50.1,100,16.5,13.4,6593,75.87,3
126289,00134600,19,0,24.1,50.1,100,17.1,13.4,5254,60.46,3
126359,01267000,61.8,0,17.7,32.2,100,6.9,13.4,21605,248.63,2
126401,00450300,52.1,0,24.1,50.1,100,28,13.4,9500,109.33,3
126410,03013100,79.3,0,24.1,50.1,100,7,13.4,14750,169.74,3
126562,00450800,40.3,0,37.3,56.7,100,5.2,13.4,18000,207.14,1
126580,00450900,41,0,37.3,56.7,100,7.8,13.4,15470,178.03,1
126605,00729700,61.8,0,17.7,32.2,100,15.9,13.4,22068,253.96,2
126614,00137000,68.1,0,37.3,56.7,100,3.6,13.4,21000,241.67,1
126669,00940100,42.1,0,37.3,56.7,100,6,13.4,15834,182.22,1
126678,00134700,87.6,0,37.3,56.7,100,1.9,13.4,19000,218.65,1
126687,00887100,-2,0,24.1,50.1,100,15.1,13.4,9500,109.33,3
126702,02078900,39.3,0,37.3,56.7,100,17,13.4,19437,223.68,1
126711,00450600,23.5,0,24.1,50.1,100,14.1,13.4,8250,94.94,3
126748,00135900,20,0,24.1,50.1,100,15.4,13.4,7293,83.93,3
126775,00134800,69.6,0,37.3,56.7,100,3.2,13.4,20250,233.04,1
126784,01157200,-2,0,17.7,32.2,100,9.3,13.4,20000,230.16,2
126818,00135000,63.5,0,37.3,56.7,100,3.1,13.4,19597,225.52,1
126827,01014800,8.5,0,37.3,56.7,100,25,13.4,12194,140.33,1
126854,01070900,42.3,0,62.5,77.6,100,14.6,13.4,13000,149.6,5
126863,02276900,24.2,0,17.7,32.2,100,21.6,13.4,8000,92.06,2
126872,02594300,29.1,0,17.7,32.2,100,38.8,13.4,16609,191.14,2
126915,02156200,91.1,0,62.5,77.6,100,25.8,13.4,4750,54.66,5
126924,02188700,6.7,0,17.7,32.2,100,10.4,13.4,10441,120.16,2
126942,00954200,10.9,0,24.1,50.1,100,21.9,13.4,6850,78.83,3
126951,00754700,-2,0,17.7,32.2,100,36.3,13.4,18406,211.82,2
126979,00135200,-3,0,0,0,0,3,13.4,,,4
127024,00754800,31.3,0,37.3,56.7,100,23.2,13.4,22104,254.37,1
127060,00137100,78.2,0,37.3,56.7,100,4.1,13.4,23000,264.68,1
127158,00559600,88.2,0,62.5,77.6,100,,13.4,,,5
127185,00135300,36.9,0,37.3,56.7,100,14.6,13.4,12500,143.85,1
127200,00793300,20.8,0,24.1,50.1,100,16.3,13.4,8250,94.94,3
127219,02267500,62.5,0,62.5,77.6,100,16.1,13.4,7917,91.11,5
127228,02518500,46.9,0,62.5,77.6,100,22.4,13.4,9728,111.95,5
127273,00135400,-2,0,0,0,0,4.2,13.4,5334,61.38,4
127316,01285000,68.5,0,62.5,77.6,100,21.3,13.4,6650,76.53,5
127389,00135500,41.1,0,17.7,32.2,100,29.5,13.4,8000,92.06,2
127556,00135800,24.9,0,37.3,56.7,100,15.6,13.4,12320,141.78,1
127565,00136000,21.4,0,37.3,56.7,100,15.5,13.4,13408,154.3,1
127617,00998100,36.8,0,24.1,50.1,100,18.9,13.4,8000,92.06,3
127653,02117500,35.1,0,37.3,56.7,100,5.8,13.4,23880,274.81,1
127680,00405702,0,0,37.3,56.7,100,22.9,13.4,11421,131.43,1
127699,00405703,25,0,17.7,32.2,100,22.9,13.4,11421,131.43,2
127714,01300700,50,0,37.3,56.7,100,11.4,13.4,15220,175.15,1
127732,00136100,34.7,0,17.7,32.2,100,23.9,13.4,6125,70.49,2
127741,00134900,45.6,0,37.3,56.7,100,7.6,13.4,15278,175.82,1
127778,00136200,45.5,0,24.1,50.1,100,38.2,13.4,8000,92.06,3
127787,00450700,53.2,0,24.1,50.1,100,34.9,13.4,9500,109.33,3
127820,00889600,20.5,0,24.1,50.1,100,19.3,13.4,6641,76.42,3
127839,00863500,-2,0,17.7,32.2,100,24.7,13.4,9500,109.33,2
127884,02116300,21.1,0,24.1,50.1,100,30.5,13.4,7500,86.31,3
127909,00954300,23.2,0,24.1,50.1,100,19,13.4,7450,85.73,3
127918,00136300,62.2,0,37.3,56.7,100,6.5,13.4,22722,261.49,1
127945,00764900,55.9,0,37.3,56.7,100,17.2,13.4,21500,247.42,1
127954,03306300,33.3,0,62.5,77.6,100,20,13.4,9500,109.33,5
128106,00136500,32.3,0,37.3,56.7,100,15,13.4,12750,146.73,1
128151,01287500,71.1,0,62.5,77.6,100,0,13.4,,,5
128179,02253700,-2,0,17.7,32.2,100,24.2,13.4,14240,163.87,2
128188,03066900,-2,0,17.7,32.2,100,21.8,13.4,10474,120.54,2
128258,00136800,50,0,24.1,50.1,100,29.8,13.4,6442,74.13,3
128337,02160600,41.7,0,62.5,77.6,100,11.4,13.4,13644,157.02,5
128391,00137200,38.7,0,37.3,56.7,100,11.8,13.4,12500,143.85,1
128498,00137400,51.1,0,37.3,56.7,100,8.8,13.4,25150,289.43,1
128540,00887300,0,0,62.5,77.6,100,13.4,13.4,7565,87.06,5
128577,01115000,30.3,0,24.1,50.1,100,9,13.4,4500,51.79,3
128674,02074000,58,0,62.5,77.6,100,18.6,13.4,7924,91.19,5
128683,00940700,25.5,0,17.7,32.2,100,16.8,13.4,9500,109.33,2
128726,00618100,90.4,0,62.5,77.6,100,6.7,13.4,14750,169.74,5
128744,00141600,26.7,0,37.3,56.7,100,14.7,13.4,19000,218.65,1
128762,02115100,52.8,0,62.5,77.6,100,22.5,13.4,10546,121.36,5
128771,00137800,47.3,0,37.3,56.7,100,5.5,13.4,15750,181.25,1
128780,03234300,-2,0,37.3,56.7,100,7.3,13.4,6672,76.78,1
128896,02316600,76.9,0,62.5,77.6,100,7.1,13.4,11677,134.38,5
128902,00137900,83.5,0,37.3,56.7,100,2.4,13.4,22219,255.7,1
128957,01041700,36.5,0,62.5,77.6,100,28.8,13.4,8314,95.68,5
129002,00730500,76.5,0,62.5,77.6,100,16.4,13.4,13910,160.08,5
129020,00141700,82.5,0,37.3,56.7,100,3,13.4,19500,224.41,1
129154,02244900,45.1,0,17.7,32.2,100,5.5,13.4,14188,163.28,2
129181,02228800,60.2,0,62.5,77.6,100,20.9,13.4,,,5
129215,00142500,48.6,0,37.3,56.7,100,6.5,13.4,16250,187.01,1
129242,00138500,81.7,0,37.3,56.7,100,1.7,13.4,23000,264.68,1
129349,02112700,81.7,0,62.5,77.6,100,10.5,13.4,9833,113.16,5
129367,00763500,8.1,0,17.7,32.2,100,8.1,13.4,5000,57.54,2
129428,00280301,-3,0,0,0,0,2.6,13.4,24500,281.95,4
129482,02106600,52,0,62.5,77.6,100,22.4,13.4,11518,132.55,5
129491,00138700,-2,0,0,0,0,0,13.4,,,4
129525,00142200,56.4,0,37.3,56.7,100,6.5,13.4,21500,247.42,1
129534,00138900,-2,0,37.3,56.7,100,0,13.4,9000,103.57,1
129543,00451300,9.1,0,17.7,32.2,100,14.7,13.4,3900,44.88,2
129613,01287700,-2,0,24.1,50.1,100,22.5,13.4,7241,83.33,3
129640,01291300,77.8,0,62.5,77.6,100,0,13.4,,,5
129686,03079400,83.3,0,37.3,56.7,100,21,13.4,26500,304.96,1
129695,00139200,15.4,0,17.7,32.2,100,2.1,13.4,2750,31.65,2
129729,00698200,8.4,0,17.7,32.2,100,7.3,13.4,3500,40.28,2
129756,00803800,12.7,0,17.7,32.2,100,18,13.4,3977,45.77,2
129774,00139300,46.9,0,37.3,56.7,100,17.7,13.4,19500,224.41,1
129808,00976500,10.6,0,17.7,32.2,100,12,13.4,5500,63.29,2
129923,00730300,55.5,0,62.5,77.6,100,24,13.4,12809,147.41,5
129932,02202500,74.7,0,62.5,77.6,100,12.7,13.4,5185,59.67,5
129941,00139700,52.5,0,37.3,56.7,100,4.7,13.4,21500,247.42,1
129969,02112300,49,0,62.5,77.6,100,12,13.4,9500,109.33,5
130004,00139900,9.7,0,17.7,32.2,100,14.5,13.4,3500,40.28,2
130040,00139800,10.3,0,17.7,32.2,100,2,13.4,2300,26.47,2
130110,00745900,56.1,0,37.3,56.7,100,10.7,13.4,10580,121.75,1
130129,00887400,76,0,62.5,77.6,100,26.9,13.4,8132,93.58,5
130174,01077900,81.2,0,62.5,77.6,100,18.1,13.4,12750,146.73,5
130183,00140100,36,0,37.3,56.7,100,18.5,13.4,8047,92.61,1
130217,01053000,18.4,0,17.7,32.2,100,20,13.4,2619,30.14,2
130226,00140200,76.9,0,37.3,56.7,100,1.5,13.4,22424,258.06,1
130253,00140300,67.8,0,37.3,56.7,100,3.7,13.4,21250,244.55,1
130314,00140900,55.8,0,37.3,56.7,100,5.9,13.4,22187,255.33,1
130396,00803700,9.5,0,17.7,32.2,100,12,13.4,3500,40.28,2
130448,00619100,100,0,17.7,32.2,100,6.4,13.4,13969,160.76,2
130493,00140600,43.8,0,37.3,56.7,100,7,13.4,17153,197.4,1
130509,01242500,77.8,0,62.5,77.6,100,21.4,13.4,11805,135.85,5
130581,02546000,-2,0,0,0,0,0,13.4,,,4
130590,00141400,85.9,0,37.3,56.7,100,1.8,13.4,19250,221.53,1
130606,00976400,6.9,0,17.7,32.2,100,16.7,13.4,4033,46.41,2
130697,00142400,92.2,0,37.3,56.7,100,0.7,13.4,22860,263.07,1
130776,00138000,40.2,0,37.3,56.7,100,9.4,13.4,15000,172.62,1
130785,02296100,-3,0,0,0,0,0,13.4,,,4
130794,00142600,96.6,0,37.3,56.7,100,1.4,13.4,10476,120.56,1
130837,02125200,-2,0,62.5,77.6,100,0,13.4,8000,92.06,5
130873,03025800,76.9,0,62.5,77.6,100,12.1,13.4,6572,75.63,5
130891,00705300,18.3,0,24.1,50.1,100,18.7,13.4,4000,46.03,3
130907,01172700,17,0,17.7,32.2,100,19.9,13.4,4270,49.14,2
130916,02144900,9.2,0,17.7,32.2,100,13.8,13.4,3500,40.28,2
130934,00142800,34.6,0,37.3,56.7,100,13.5,13.4,23848,274.44,1
130943,00143100,78.4,0,37.3,56.7,100,2.8,13.4,21500,247.42,1
130989,00142900,49.5,0,37.3,56.7,100,10.6,13.4,16890,194.37,1
131061,02190400,75,0,62.5,77.6,100,11.6,13.4,6905,79.46,5
131098,00143300,32.9,0,37.3,56.7,100,16.1,13.4,17500,201.39,1
131113,00794800,37.4,0,37.3,56.7,100,7.1,13.4,16500,189.88,1
131159,00143400,77.2,0,37.3,56.7,100,2.9,13.4,24000,276.19,1
