ZIP,BAH,Terroritory,MHA
03832,1446,,ZZ880
03833,1413,,NH194
03835,1413,,NH194
03836,1446,,ZZ880
03837,1446,,ZZ880
03838,1446,,ZZ880
03839,1413,,NH194
03840,1413,,NH194
03841,1413,,NH194
03842,1413,,NH194
03843,1413,,NH194
03844,1413,,NH194
03845,1446,,ZZ880
03846,1446,,ZZ880
03847,1446,,ZZ880
03848,1413,,NH194
03849,1446,,ZZ880
03850,1446,,ZZ880
03851,1413,,NH194
03852,1413,,NH194
03853,1446,,ZZ880
03854,1413,,NH194
03855,1413,,NH194
03856,1413,,NH194
03857,1413,,NH194
03858,1413,,NH194
03859,1413,,NH194
03860,1446,,ZZ880
03861,1413,,NH194
03862,1413,,NH194
03864,1446,,ZZ880
03865,1413,,NH194
03866,1413,,NH194
03867,1413,,NH194
03868,1413,,NH194
03869,1413,,NH194
03870,1413,,NH194
03871,1413,,NH194
03872,1446,,ZZ880
03873,1413,,NH194
03874,1413,,NH194
03875,1446,,ZZ880
03878,1413,,NH194
03882,1446,,ZZ880
03883,1446,,ZZ880
03884,1413,,NH194
03885,1413,,NH194
03886,1446,,ZZ880
03887,1413,,NH194
03890,1446,,ZZ880
03894,1446,,ZZ880
03896,1446,,ZZ880
03897,1446,,ZZ880
03901,1413,,NH194
03902,1413,,NH194
03903,1413,,NH194
03904,1413,,NH194
03905,1413,,NH194
03906,1413,,NH194
03907,1413,,NH194
03908,1413,,NH194
03909,1413,,NH194
03910,1413,,NH194
03911,1413,,NH194
04001,1413,,NH194
04002,1413,,NH194
04003,1026,,ME136
04004,1413,,NH194
04005,1413,,NH194
04006,1413,,NH194
04007,1413,,NH194
04008,1026,,ME136
04009,1488,,ME139
04010,1170,,ZZ710
04011,1026,,ME136
04013,1488,,ME139
04014,1413,,NH194
04015,1488,,ME139
04016,1170,,ZZ710
04017,1488,,ME139
04019,1488,,ME139
04020,1413,,NH194
04021,1488,,ME139
04022,1170,,ZZ710
04024,1488,,ME139
04027,1413,,NH194
04028,1413,,NH194
04029,1488,,ME139
04030,1413,,NH194
04032,1026,,ME136
04033,1488,,ME139
04034,1488,,ME139
04037,1170,,ZZ710
04038,1488,,ME139
04039,1488,,ME139
04040,1488,,ME139
04041,1170,,ZZ710
04042,1413,,NH194
04043,1413,,NH194
04046,1413,,NH194
04047,1413,,NH194
04048,1413,,NH194
04049,1413,,NH194
04050,1488,,ME139
04051,1170,,ZZ710
04054,1413,,NH194
04055,1488,,ME139
04056,1413,,NH194
04057,1488,,ME139
04061,1413,,NH194
04062,1488,,ME139
04063,1413,,NH194
04064,1413,,NH194
04066,1026,,ME136
04068,1170,,ZZ710
04069,1026,,ME136
04070,1488,,ME139
04071,1488,,ME139
04072,1413,,NH194
04073,1413,,NH194
04074,1488,,ME139
04076,1413,,NH194
04077,1488,,ME139
04078,1026,,ME136
04079,1026,,ME136
04082,1488,,ME139
04083,1413,,NH194
04084,1488,,ME139
04085,1488,,ME139
04086,1026,,ME136
04087,1413,,NH194
04088,1026,,ME136
04090,1413,,NH194
04091,1488,,ME139
04092,1488,,ME139
04093,1413,,NH194
04094,1413,,NH194
04095,1413,,NH194
04096,1488,,ME139
04097,1488,,ME139
04098,1488,,ME139
04101,1488,,ME139
04102,1488,,ME139
04103,1488,,ME139
04104,1488,,ME139
04105,1488,,ME139
04106,1488,,ME139
04107,1488,,ME139
04108,1488,,ME139
04109,1488,,ME139
04110,1488,,ME139
04112,1488,,ME139
04116,1488,,ME139
04122,1488,,ME139
04123,1488,,ME139
04124,1488,,ME139
04210,1026,,ME136
04211,1026,,ME136
04212,1026,,ME136
04216,1170,,ZZ710
04217,1170,,ZZ710
04219,1170,,ZZ710
04220,1170,,ZZ710
04221,1170,,ZZ710
04222,1026,,ME136
04223,1026,,ME136
04224,1170,,ZZ710
04225,1104,,ZZ670
04226,1170,,ZZ710
04227,1104,,ZZ670
04228,1026,,ME136
04230,1026,,ME136
04231,1170,,ZZ710
04234,1104,,ZZ670
04236,1026,,ME136
04237,1170,,ZZ710
04238,1026,,ME136
04239,1104,,ZZ670
04240,1026,,ME136
04241,1026,,ME136
04243,1026,,ME136
04250,1026,,ME136
04252,1026,,ME136
04253,1026,,ME136
04254,1026,,ME136
04255,1170,,ZZ710
04256,1026,,ME136
04257,1170,,ZZ710
04258,1026,,ME136
04259,1026,,ME136
04260,1026,,ME136
04261,1170,,ZZ710
04262,1104,,ZZ670
04263,1026,,ME136
04265,1026,,ME136
04266,1026,,ME136
04267,1170,,ZZ710
04268,1026,,ME136
04270,1026,,ME136
04271,1170,,ZZ710
04274,1026,,ME136
04275,1170,,ZZ710
04276,1170,,ZZ710
04280,1026,,ME136
04281,1026,,ME136
04282,1026,,ME136
04284,1026,,ME136
04285,1104,,ZZ670
04286,1170,,ZZ710
04287,1026,,ME136
04288,1026,,ME136
04289,1170,,ZZ710
04290,1170,,ZZ710
04291,1026,,ME136
04292,1170,,ZZ710
04294,1104,,ZZ670
04330,1026,,ME136
04332,1026,,ME136
04333,1026,,ME136
04336,1026,,ME136
04338,1026,,ME136
04341,1170,,ME141
04342,1170,,ME141
04343,1026,,ME136
04344,1026,,ME136
04345,1026,,ME136
04346,1026,,ME136
04347,1026,,ME136
04348,1170,,ME141
04349,1026,,ME136
04350,1026,,ME136
04351,1026,,ME136
04352,1026,,ME136
04353,1170,,ME141
04354,1170,,ME141
04355,1026,,ME136
04357,1026,,ME136
04358,1026,,ME136
04359,1026,,ME136
04360,1026,,ME136
04363,1026,,ME136
04364,1026,,ME136
04401,1203,,ME390
04402,1203,,ME390
04406,1056,,ZZ640
04408,1170,,ME141
04410,1203,,ME390
04411,1203,,ME390
04412,1203,,ME390
04413,1170,,ME141
04414,1056,,ZZ640
04415,1056,,ZZ640
04416,1170,,ME141
04417,1203,,ME390
04418,1203,,ME390
04419,1203,,ME390
04420,1170,,ME141
04421,1170,,ME141
04422,1203,,ME390
04424,1170,,ME141
04426,1056,,ZZ640
04427,1203,,ME390
04428,1203,,ME390
04429,1170,,ME141
04430,858,,ME137
04431,1170,,ME141
04434,1203,,ME390
04435,1203,,ME390
04438,1170,,ME141
04441,1056,,ZZ640
04442,1056,,ZZ640
04443,1056,,ZZ640
04444,1203,,ME390
04448,1203,,ME390
04449,1203,,ME390
04450,1203,,ME390
04451,1203,,ME390
04453,1203,,ME390
04454,1170,,ME141
04455,1203,,ME390
04456,1203,,ME390
04457,1203,,ME390
04459,1203,,ME390
04460,1203,,ME390
04461,1203,,ME390
04462,858,,ME137
04463,1056,,ZZ640
04464,1056,,ZZ640
04468,1203,,ME390
04469,1203,,ME390
04471,858,,ME137
04472,1170,,ME141
04473,1203,,ME390
04474,1203,,ME390
04475,1203,,ME390
04476,1170,,ME141
04478,1119,,ZZ680
04479,1056,,ZZ640
04481,1056,,ZZ640
04485,1056,,ZZ640
04487,1203,,ME390
04488,1203,,ME390
04489,1203,,ME390
04490,1170,,ME141
04491,1170,,ME141
04492,1170,,ME141
04493,1203,,ME390
04495,1203,,ME390
04496,1170,,ME141
04497,858,,ME137
04530,1026,,ME136
04535,1170,,ME141
04537,1170,,ME141
04538,1170,,ME141
04539,1170,,ME141
04541,1170,,ME141
04543,1170,,ME141
04544,1170,,ME141
04547,1170,,ME141
04548,1026,,ME136
04549,1170,,ME141
04551,1170,,ME141
04553,1170,,ME141
04554,1170,,ME141
04555,1170,,ME141
04556,1170,,ME141
04558,1170,,ME141
04562,1026,,ME136
04563,1170,,ME141
04564,1170,,ME141
04565,1026,,ME136
04568,1170,,ME141
04570,1170,,ME141
04571,1170,,ME141
04572,1170,,ME141
04573,1170,,ME141
04574,1170,,ME141
04575,1170,,ME141
04576,1170,,ME141
04578,1170,,ME141
04579,1026,,ME136
04605,1170,,ME141
04606,1170,,ME141
04607,1170,,ME141
04609,1170,,ME141
04611,1170,,ME141
04612,1170,,ME141
04613,1170,,ME141
04614,1170,,ME141
04616,1170,,ME141
04617,1170,,ME141
04619,1170,,ME141
04622,1170,,ME141
04623,1170,,ME141
04624,1170,,ME141
04625,1170,,ME141
04626,1170,,ME141
04627,1170,,ME141
04628,1170,,ME141
04629,1170,,ME141
04630,1170,,ME141
04631,1170,,ME141
04634,1170,,ME141
04635,1170,,ME141
04637,1170,,ME141
04640,1170,,ME141
04642,1170,,ME141
04643,1170,,ME141
04644,1170,,ME141
04645,1170,,ME141
04646,1170,,ME141
04648,1170,,ME141
04649,1170,,ME141
04650,1170,,ME141
04652,1170,,ME141
04653,1170,,ME141
04654,1170,,ME141
04655,1170,,ME141
04657,1170,,ME141
04658,1170,,ME141
04660,1170,,ME141
04662,1170,,ME141
04664,1170,,ME141
04666,1170,,ME141
04667,1170,,ME141
04668,1170,,ME141
04669,1170,,ME141
04671,1170,,ME141
04672,1170,,ME141
04673,1170,,ME141
04674,1170,,ME141
04675,1170,,ME141
04676,1170,,ME141
04677,1170,,ME141
04679,1170,,ME141
04680,1170,,ME141
04681,1170,,ME141
04683,1170,,ME141
04684,1170,,ME141
04685,1170,,ME141
04686,1170,,ME141
04691,1170,,ME141
04693,1170,,ME141
04694,1170,,ME141
04730,858,,ME137
04732,858,,ME137
04733,858,,ME137
04734,858,,ME137
04735,858,,ME137
04736,858,,ME137
04737,858,,ME137
04738,858,,ME137
04739,858,,ME137
04740,858,,ME137
04741,858,,ME137
04742,858,,ME137
04743,858,,ME137
04744,858,,ME137
04745,858,,ME137
04746,858,,ME137
04747,858,,ME137
04750,858,,ME137
04751,858,,ME137
04756,858,,ME137
04757,858,,ME137
04758,858,,ME137
04760,858,,ME137
04761,858,,ME137
04762,858,,ME137
04763,858,,ME137
04764,858,,ME137
04765,858,,ME137
04766,858,,ME137
04768,858,,ME137
04769,858,,ME137
04772,858,,ME137
04773,858,,ME137
04774,858,,ME137
04775,858,,ME137
04776,858,,ME137
04777,858,,ME137
04779,858,,ME137
04780,858,,ME137
04781,858,,ME137
04783,858,,ME137
04785,858,,ME137
04786,858,,ME137
04787,858,,ME137
04841,1170,,ME141
04843,1170,,ME141
04846,1170,,ME141
04847,1170,,ME141
04848,1170,,ME141
04849,1170,,ME141
04850,1170,,ME141
04851,1170,,ME141
04852,1170,,ME141
04853,1170,,ME141
04854,1170,,ME141
04855,1170,,ME141
04856,1170,,ME141
04858,1170,,ME141
04859,1170,,ME141
04860,1170,,ME141
04861,1170,,ME141
04862,1170,,ME141
04863,1170,,ME141
04864,1170,,ME141
04865,1170,,ME141
04901,1026,,ME136
04903,1026,,ME136
04910,1026,,ME136
04911,1119,,ZZ680
04912,1119,,ZZ680
04915,1170,,ME141
04917,1026,,ME136
04918,1026,,ME136
04920,1119,,ZZ680
04921,1170,,ME141
04922,1170,,ME141
04923,1119,,ZZ680
04924,1119,,ZZ680
04925,1119,,ZZ680
04926,1026,,ME136
04927,1026,,ME136
04928,1203,,ME390
04929,1119,,ZZ680
04930,1203,,ME390
04932,1203,,ME390
04933,1203,,ME390
04935,1026,,ME136
04936,1104,,ZZ670
04937,1119,,ZZ680
04938,1104,,ZZ670
04939,1203,,ME390
04940,1104,,ZZ670
04941,1170,,ME141
04942,1119,,ZZ680
04943,1119,,ZZ680
04944,1119,,ZZ680
04945,1119,,ZZ680
04947,1104,,ZZ670
04949,1170,,ME141
04950,1119,,ZZ680
04951,1170,,ME141
04952,1170,,ME141
04953,1203,,ME390
04954,1119,,ZZ680
04955,1104,,ZZ670
04956,1104,,ZZ670
04957,1119,,ZZ680
04958,1119,,ZZ680
04961,1119,,ZZ680
04962,1026,,ME136
04963,1026,,ME136
04964,1104,,ZZ670
04965,1119,,ZZ680
04966,1104,,ZZ670
04967,1119,,ZZ680
04969,1203,,ME390
04970,1104,,ZZ670
04971,1119,,ZZ680
04972,1170,,ME141
04973,1170,,ME141
04974,1170,,ME141
04975,1119,,ZZ680
04976,1119,,ZZ680
04978,1119,,ZZ680
04979,1119,,ZZ680
04981,1170,,ME141
04982,1104,,ZZ670
04983,1104,,ZZ670
04984,1104,,ZZ670
04985,1119,,ZZ680
04986,1170,,ME141
04987,1170,,ME141
04988,1170,,ME141
04989,1026,,ME136
04992,1104,,ZZ670
05001,1413,,ZZ860
05009,1413,,ZZ860
05030,1413,,ZZ860
05031,1413,,ZZ860
05032,1413,,ZZ860
05033,1365,,ZZ830
05034,1413,,ZZ860
05035,1413,,ZZ860
05036,1365,,ZZ830
05037,1413,,ZZ860
05038,1365,,ZZ830
05039,1365,,ZZ830
05040,1365,,ZZ830
05041,1365,,ZZ830
05042,1119,,ZZ680
05043,1365,,ZZ830
05045,1365,,ZZ830
05046,1119,,ZZ680
05047,1413,,ZZ860
05048,1413,,ZZ860
05049,1413,,ZZ860
05050,1119,,ZZ680
05051,1365,,ZZ830
05052,1413,,ZZ860
05053,1413,,ZZ860
05054,1365,,ZZ830
05055,1413,,ZZ860
05056,1413,,ZZ860
05058,1365,,ZZ830
05059,1413,,ZZ860
05060,1365,,ZZ830
05061,1365,,ZZ830
05062,1413,,ZZ860
05065,1413,,ZZ860
05067,1413,,ZZ860
05068,1413,,ZZ860
05069,1119,,ZZ680
05070,1365,,ZZ830
05071,1413,,ZZ860
05072,1365,,ZZ830
05073,1413,,ZZ860
05074,1365,,ZZ830
05075,1365,,ZZ830
05076,1365,,ZZ830
05077,1365,,ZZ830
05079,1365,,ZZ830
05081,1365,,ZZ830
05083,1365,,ZZ830
05084,1413,,ZZ860
05085,1365,,ZZ830
05086,1365,,ZZ830
05088,1413,,ZZ860
05089,1413,,ZZ860
05091,1413,,ZZ860
05101,1332,,ZZ810
05141,1332,,ZZ810
05142,1413,,ZZ860
05143,1413,,ZZ860
05144,1413,,ZZ860
05146,1332,,ZZ810
05148,1332,,ZZ810
05149,1413,,ZZ860
05150,1413,,ZZ860
05151,1413,,ZZ860
05152,1332,,ZZ810
05153,1413,,ZZ860
05154,1332,,ZZ810
05155,1332,,ZZ810
05156,1413,,ZZ860
05158,1332,,ZZ810
05159,1332,,ZZ810
05161,1413,,ZZ860
05201,1332,,ZZ810
05250,1332,,ZZ810
05251,1332,,ZZ810
05252,1332,,ZZ810
05253,1332,,ZZ810
05254,1332,,ZZ810
05255,1332,,ZZ810
05257,1332,,ZZ810
05260,1332,,ZZ810
05261,1332,,ZZ810
05262,1332,,ZZ810
05301,1332,,ZZ810
05302,1332,,ZZ810
05303,1332,,ZZ810
05304,1332,,ZZ810
05340,1332,,ZZ810
05341,1332,,ZZ810
05342,1332,,ZZ810
05343,1332,,ZZ810
05344,1332,,ZZ810
05345,1332,,ZZ810
05346,1332,,ZZ810
05350,1332,,ZZ810
05351,1332,,ZZ810
05352,1332,,ZZ810
05353,1332,,ZZ810
05354,1332,,ZZ810
05355,1332,,ZZ810
05356,1332,,ZZ810
05357,1332,,ZZ810
05358,1332,,ZZ810
05359,1332,,ZZ810
05360,1332,,ZZ810
05361,1332,,ZZ810
05362,1332,,ZZ810
05363,1332,,ZZ810
05401,1818,,VT305
05402,1818,,VT305
05403,1818,,VT305
05404,1818,,VT305
05405,1818,,VT305
05406,1818,,VT305
05407,1818,,VT305
05408,1818,,VT305
05439,1818,,VT305
05440,1428,,ZZ870
05441,1428,,ZZ870
05442,1461,,ZZ890
05443,1428,,ZZ870
05444,1818,,VT305
05445,1818,,VT305
05446,1818,,VT305
05447,1428,,ZZ870
05448,1428,,ZZ870
05449,1818,,VT305
05450,1428,,ZZ870
05451,1818,,VT305
05452,1818,,VT305
05453,1818,,VT305
05454,1818,,VT305
05455,1428,,ZZ870
05456,1428,,ZZ870
05457,1428,,ZZ870
05458,1428,,ZZ870
05459,1428,,ZZ870
05460,1428,,ZZ870
05461,1818,,VT305
05462,1818,,VT305
05463,1428,,ZZ870
05464,1461,,ZZ890
05465,1818,,VT305
05466,1818,,VT305
05468,1818,,VT305
05469,1428,,ZZ870
05470,1428,,ZZ870
05471,1428,,ZZ870
05472,1428,,ZZ870
05473,1428,,ZZ870
05474,1428,,ZZ870
05476,1428,,ZZ870
05477,1818,,VT305
05478,1428,,ZZ870
05479,1428,,ZZ870
05481,1428,,ZZ870
05482,1818,,VT305
05483,1428,,ZZ870
05485,1428,,ZZ870
05486,1428,,ZZ870
05487,1428,,ZZ870
05488,1428,,ZZ870
05489,1818,,VT305
05490,1818,,VT305
05491,1428,,ZZ870
05492,1461,,ZZ890
05494,1818,,VT305
05495,1818,,VT305
05501,1842,,MA125
05544,1842,,MA125
05601,1818,,VT305
05602,1818,,VT305
05603,1818,,VT305
05604,1818,,VT305
05609,1818,,VT305
05620,1818,,VT305
05633,1818,,VT305
05640,1818,,VT305
05641,1818,,VT305
05647,1818,,VT305
05648,1818,,VT305
05649,1818,,VT305
05650,1818,,VT305
05651,1818,,VT305
05652,1461,,ZZ890
05653,1461,,ZZ890
05654,1818,,VT305
05655,1461,,ZZ890
05656,1461,,ZZ890
05657,1461,,ZZ890
05658,1818,,VT305
05660,1818,,VT305
05661,1461,,ZZ890
05662,1461,,ZZ890
05663,1818,,VT305
05664,1818,,VT305
05665,1461,,ZZ890
05666,1818,,VT305
05667,1818,,VT305
05669,1818,,VT305
05670,1818,,VT305
05671,1818,,VT305
05672,1461,,ZZ890
05673,1818,,VT305
05674,1818,,VT305
05675,1365,,ZZ830
05676,1818,,VT305
05677,1818,,VT305
05678,1818,,VT305
05679,1365,,ZZ830
05680,1461,,ZZ890
05681,1818,,VT305
05682,1818,,VT305
05701,1299,,ZZ790
05702,1299,,ZZ790
05730,1299,,ZZ790
05731,1299,,ZZ790
05732,1299,,ZZ790
05733,1299,,ZZ790
05734,1428,,ZZ870
05735,1299,,ZZ790
05736,1299,,ZZ790
05737,1299,,ZZ790
05738,1299,,ZZ790
05739,1299,,ZZ790
05740,1428,,ZZ870
05741,1299,,ZZ790
05742,1299,,ZZ790
05743,1299,,ZZ790
05744,1299,,ZZ790
05745,1299,,ZZ790
05746,1413,,ZZ860
05747,1428,,ZZ870
05748,1428,,ZZ870
05750,1299,,ZZ790
05751,1299,,ZZ790
05753,1428,,ZZ870
05757,1299,,ZZ790
05758,1299,,ZZ790
05759,1299,,ZZ790
05760,1428,,ZZ870
05761,1299,,ZZ790
05762,1299,,ZZ790
05763,1299,,ZZ790
05764,1299,,ZZ790
05765,1299,,ZZ790
05766,1428,,ZZ870
05767,1413,,ZZ860
05768,1332,,ZZ810
05769,1428,,ZZ870
05770,1428,,ZZ870
05772,1413,,ZZ860
05773,1299,,ZZ790
05774,1299,,ZZ790
05775,1299,,ZZ790
05776,1332,,ZZ810
05777,1299,,ZZ790
05778,1428,,ZZ870
05819,1119,,ZZ680
05820,1137,,ZZ690
05821,1119,,ZZ680
05822,1137,,ZZ690
05823,1137,,ZZ690
05824,1152,,ZZ700
05825,1137,,ZZ690
05826,1137,,ZZ690
05827,1137,,ZZ690
05828,1119,,ZZ680
05829,1137,,ZZ690
05830,1137,,ZZ690
05832,1119,,ZZ680
05833,1137,,ZZ690
05836,1119,,ZZ680
05837,1152,,ZZ700
05838,1119,,ZZ680
05839,1137,,ZZ690
05840,1152,,ZZ700
05841,1137,,ZZ690
05842,1137,,ZZ690
05843,1119,,ZZ680
05845,1137,,ZZ690
05846,1152,,ZZ700
05847,1137,,ZZ690
05848,1119,,ZZ680
05849,1119,,ZZ680
05850,1119,,ZZ680
05851,1119,,ZZ680
05853,1137,,ZZ690
05855,1137,,ZZ690
05857,1137,,ZZ690
05858,1152,,ZZ700
05859,1137,,ZZ690
05860,1137,,ZZ690
05861,1119,,ZZ680
05862,1119,,ZZ680
05863,1119,,ZZ680
05866,1119,,ZZ680
05867,1119,,ZZ680
05868,1137,,ZZ690
05871,1119,,ZZ680
05872,1137,,ZZ690
05873,1119,,ZZ680
05874,1137,,ZZ690
05875,1137,,ZZ690
05901,1152,,ZZ700
05902,1152,,ZZ700
05903,1152,,ZZ700
05904,1152,,ZZ700
05905,1152,,ZZ700
05906,1152,,ZZ700
05907,1152,,ZZ700
06001,1878,,CT050
06002,1878,,CT050
06006,1878,,CT050
06010,1878,,CT050
06011,1878,,CT050
06013,1878,,CT050
06016,1878,,CT050
06018,1461,,ZZ890
06019,1878,,CT050
06020,1878,,CT050
06021,1461,,ZZ890
06022,1878,,CT050
06023,1878,,CT050
06024,1461,,ZZ890
06025,1878,,CT050
06026,1878,,CT050
06027,1878,,CT050
06028,1878,,CT050
06029,1878,,CT050
06030,1878,,CT050
06031,1461,,ZZ890
06032,1878,,CT050
06033,1878,,CT050
06034,1878,,CT050
06035,1878,,CT050
06037,1878,,CT050
06039,1461,,ZZ890
06040,1878,,CT050
06041,1878,,CT050
06042,1878,,CT050
06043,1878,,CT050
06045,1878,,CT050
06050,1878,,CT050
06051,1878,,CT050
06052,1878,,CT050
06053,1878,,CT050
06057,1461,,ZZ890
06058,1461,,ZZ890
06059,1878,,CT050
06060,1878,,CT050
06061,1461,,ZZ890
06062,1878,,CT050
06063,1461,,ZZ890
06064,1878,,CT050
06065,1878,,CT050
06066,1878,,CT050
06067,1878,,CT050
06068,1461,,ZZ890
06069,1461,,ZZ890
06070,1878,,CT050
06071,1878,,CT050
06072,1878,,CT050
06073,1878,,CT050
06074,1878,,CT050
06075,1878,,CT050
06076,1878,,CT050
06077,1878,,CT050
06078,1878,,CT050
06079,1461,,ZZ890
06080,1878,,CT050
06081,1878,,CT050
06082,1878,,CT050
06083,1878,,CT050
06084,1878,,CT050
06085,1878,,CT050
06087,1878,,CT050
06088,1878,,CT050
06089,1878,,CT050
06090,1878,,CT050
06091,1878,,CT050
06092,1878,,CT050
06093,1878,,CT050
06094,1461,,ZZ890
06095,1878,,CT050
06096,1878,,CT050
06098,1461,,ZZ890
06101,1878,,CT050
06102,1878,,CT050
06103,1878,,CT050
06104,1878,,CT050
06105,1878,,CT050
06106,1878,,CT050
06107,1878,,CT050
06108,1878,,CT050
06109,1878,,CT050
06110,1878,,CT050
06111,1878,,CT050
06112,1878,,CT050
06114,1878,,CT050
06115,1878,,CT050
06117,1878,,CT050
06118,1878,,CT050
06119,1878,,CT050
06120,1878,,CT050
06123,1878,,CT050
06126,1878,,CT050
06127,1878,,CT050
06128,1878,,CT050
06129,1878,,CT050
06131,1878,,CT050
06132,1878,,CT050
06133,1878,,CT050
06134,1878,,CT050
06137,1878,,CT050
06138,1878,,CT050
06140,1878,,CT050
06141,1878,,CT050
06142,1878,,CT050
06143,1878,,CT050
06144,1878,,CT050
06145,1878,,CT050
06146,1878,,CT050
06147,1878,,CT050
06150,1878,,CT050
06151,1878,,CT050
06152,1878,,CT050
06153,1878,,CT050
06154,1878,,CT050
06155,1878,,CT050
06156,1878,,CT050
06160,1878,,CT050
06161,1878,,CT050
06167,1878,,CT050
06176,1878,,CT050
06180,1878,,CT050
06183,1878,,CT050
06199,1878,,CT050
06226,1425,,CT049
06230,1425,,CT049
06231,1878,,CT050
06232,1878,,CT050
06233,1425,,CT049
06234,1425,,CT049
06235,1425,,CT049
06237,1878,,CT050
06238,1878,,CT050
06239,1425,,CT049
06241,1425,,CT049
06242,1425,,CT049
06243,1425,,CT049
06244,1425,,CT049
06245,1425,,CT049
06246,1425,,CT049
06247,1425,,CT049
06248,1878,,CT050
06249,1425,,CT049
06250,1878,,CT050
06251,1878,,CT050
06254,1425,,CT049
06255,1425,,CT049
06256,1425,,CT049
06258,1425,,CT049
06259,1425,,CT049
06260,1425,,CT049
06262,1425,,CT049
06263,1425,,CT049
06264,1425,,CT049
06265,1878,,CT050
06266,1425,,CT049
06267,1425,,CT049
06268,1878,,CT050
06269,1878,,CT050
06277,1425,,CT049
06278,1425,,CT049
06279,1878,,CT050
06280,1425,,CT049
06281,1425,,CT049
06282,1425,,CT049
06320,1425,,CT049
06330,1425,,CT049
06331,1425,,CT049
06332,1425,,CT049
06333,1425,,CT049
06334,1425,,CT049
06335,1425,,CT049
06336,1425,,CT049
06338,1425,,CT049
06339,1425,,CT049
06340,1425,,CT049
06349,1425,,CT049
06350,1425,,CT049
06351,1425,,CT049
06353,1425,,CT049
06354,1425,,CT049
06355,1425,,CT049
06357,1425,,CT049
06359,1425,,CT049
06360,1425,,CT049
06365,1425,,CT049
06370,1425,,CT049
06371,1425,,CT049
06372,1425,,CT049
06373,1425,,CT049
06374,1425,,CT049
06375,1425,,CT049
06376,1425,,CT049
06377,1425,,CT049
06378,1425,,CT049
06379,1425,,CT049
06380,1425,,CT049
06382,1425,,CT049
06383,1425,,CT049
06384,1425,,CT049
06385,1425,,CT049
06387,1425,,CT049
06388,1425,,CT049
06389,1425,,CT049
06390,2343,,NY218
06401,2202,,CT051
06403,2202,,CT051
06404,2202,,CT051
06405,2202,,CT051
06408,2202,,CT051
06409,2202,,CT051
06410,2202,,CT051
06411,2202,,CT051
06412,2202,,CT051
06413,2202,,CT051
06414,2202,,CT051
06415,1425,,CT049
06416,2202,,CT051
06417,2202,,CT051
06418,2202,,CT051
06419,2202,,CT051
06420,1425,,CT049
06422,2202,,CT051
06423,2202,,CT051
06424,2202,,CT051
06426,2202,,CT051
06437,2202,,CT051
06438,2202,,CT051
06439,1425,,CT049
06440,2202,,CT051
06441,2202,,CT051
06442,2202,,CT051
06443,2202,,CT051
06444,1878,,CT050
06447,1878,,CT050
06450,2202,,CT051
06451,2202,,CT051
06455,2202,,CT051
06456,2202,,CT051
06457,2202,,CT051
06459,2202,,CT051
06460,2202,,CT051
06461,2202,,CT051
06467,1878,,CT050
06468,2202,,CT051
06469,2202,,CT051
06470,2202,,CT051
06471,2202,,CT051
06472,2202,,CT051
06473,2202,,CT051
06474,1425,,CT049
06475,2202,,CT051
06477,2202,,CT051
06478,2202,,CT051
06479,1878,,CT050
06480,2202,,CT051
06481,2202,,CT051
06482,2202,,CT051
06483,2202,,CT051
06484,2202,,CT051
06487,2202,,CT051
06488,2202,,CT051
06489,1878,,CT050
06491,2202,,CT051
06492,2202,,CT051
06493,2202,,CT051
06494,2202,,CT051
06495,2202,,CT051
06498,2202,,CT051
06501,2202,,CT051
06502,2202,,CT051
06503,2202,,CT051
06504,2202,,CT051
06505,2202,,CT051
06506,2202,,CT051
06507,2202,,CT051
06508,2202,,CT051
06509,2202,,CT051
06510,2202,,CT051
06511,2202,,CT051
06512,2202,,CT051
06513,2202,,CT051
06514,2202,,CT051
06515,2202,,CT051
06516,2202,,CT051
06517,2202,,CT051
06518,2202,,CT051
06519,2202,,CT051
06520,2202,,CT051
06521,2202,,CT051
